
MBR: (39.28109369970704-21.29251491967773) - (39.76037226416017-21.496105312744135),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: gistic,Query-ActivePeople,Time= 0.0 ms,Time (sec): 0.0 sec, Number of ActivePeople= 0
MBR: (39.28109369970704-21.29251491967773) - (39.76037226416017-21.496105312744135),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: gistic,Query-popularPeople,Time= 0.0 ms,Time (sec): 0.0 sec, Number of popularPeople= 0
MBR: (39.28109369970704-21.29251491967773) - (39.76037226416017-21.496105312744135),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: gistic,Query-topkInt,Time= 0.0 " ms,Time (sec): "+((endTime - startTime)/1000)+" sec, Number of topkInt= 0
-,-,-,-,-,-,-,-,-
MBR: (39.61617670751954-21.307621120849603) - (40.09545527197267-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: gistic,Query-Tweets,Time (milSec)= 2863.0 ms,Time (sec): 2.863 sec, Number of tweets= 0
MBR: (39.61617670751954-21.307621120849603) - (40.09545527197267-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: gistic,Query-Hashtags,Time= 319.0 ms,Time (sec): 0.319 sec, Number of hashtags= 0
MBR: (39.61617670751954-21.307621120849603) - (40.09545527197267-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: gistic,Query-ActivePeople,Time= 0.0 ms,Time (sec): 0.0 sec, Number of ActivePeople= 0
MBR: (39.61617670751954-21.307621120849603) - (40.09545527197267-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: gistic,Query-popularPeople,Time= 0.0 ms,Time (sec): 0.0 sec, Number of popularPeople= 0
MBR: (39.61617670751954-21.307621120849603) - (40.09545527197267-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: gistic,Query-topkInt,Time= 0.0 " ms,Time (sec): "+((endTime - startTime)/1000)+" sec, Number of topkInt= 0
-,-,-,-,-,-,-,-,-
MBR: (39.61617670751954-21.307621120849603) - (40.09545527197267-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-Tweets,Time (milSec)= 2896.0 ms,Time (sec): 2.896 sec, Number of tweets= 16
MBR: (39.61617670751954-21.307621120849603) - (40.09545527197267-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-Hashtags,Time= 344.0 ms,Time (sec): 0.344 sec, Number of hashtags= 2
MBR: (39.61617670751954-21.307621120849603) - (40.09545527197267-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-ActivePeople,Time= 0.0 ms,Time (sec): 0.0 sec, Number of ActivePeople= 15
MBR: (39.61617670751954-21.307621120849603) - (40.09545527197267-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-popularPeople,Time= 1.0 ms,Time (sec): 0.001 sec, Number of popularPeople= 15
MBR: (39.61617670751954-21.307621120849603) - (40.09545527197267-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-topkInt,Time= 0.0 " ms,Time (sec): "+((endTime - startTime)/1000)+" sec, Number of topkInt= 16
-,-,-,-,-,-,-,-,-
MBR: (39.61617670751954-21.330280422607416) - (39.92757044531251-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-Tweets,Time (milSec)= 2940.0 ms,Time (sec): 2.94 sec, Number of tweets= 5
MBR: (39.61617670751954-21.330280422607416) - (39.92757044531251-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-Hashtags,Time= 338.0 ms,Time (sec): 0.338 sec, Number of hashtags= 2
MBR: (39.61617670751954-21.330280422607416) - (39.92757044531251-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-ActivePeople,Time= 0.0 ms,Time (sec): 0.0 sec, Number of ActivePeople= 5
MBR: (39.61617670751954-21.330280422607416) - (39.92757044531251-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-popularPeople,Time= 0.0 ms,Time (sec): 0.0 sec, Number of popularPeople= 5
MBR: (39.61617670751954-21.330280422607416) - (39.92757044531251-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-topkInt,Time= 0.0 " ms,Time (sec): "+((endTime - startTime)/1000)+" sec, Number of topkInt= 5
-,-,-,-,-,-,-,-,-
MBR: (39.61617670751954-21.109867214599603) - (40.36462031103517-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-Tweets,Time (milSec)= 2957.0 ms,Time (sec): 2.957 sec, Number of tweets= 16
MBR: (39.61617670751954-21.109867214599603) - (40.36462031103517-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-Hashtags,Time= 319.0 ms,Time (sec): 0.319 sec, Number of hashtags= 2
MBR: (39.61617670751954-21.109867214599603) - (40.36462031103517-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-ActivePeople,Time= 0.0 ms,Time (sec): 0.0 sec, Number of ActivePeople= 15
MBR: (39.61617670751954-21.109867214599603) - (40.36462031103517-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-popularPeople,Time= 0.0 ms,Time (sec): 0.0 sec, Number of popularPeople= 15
MBR: (39.61617670751954-21.109867214599603) - (40.36462031103517-21.51121151391601),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-topkInt,Time= 0.0 " ms,Time (sec): "+((endTime - startTime)/1000)+" sec, Number of topkInt= 16
-,-,-,-,-,-,-,-,-
MBR: (39.438335520996105-21.23003017846679) - (40.18677912451173-21.631374477783197),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-Tweets,Time (milSec)= 2898.0 ms,Time (sec): 2.898 sec, Number of tweets= 16
MBR: (39.438335520996105-21.23003017846679) - (40.18677912451173-21.631374477783197),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-Hashtags,Time= 325.0 ms,Time (sec): 0.325 sec, Number of hashtags= 2
MBR: (39.438335520996105-21.23003017846679) - (40.18677912451173-21.631374477783197),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-ActivePeople,Time= 0.0 ms,Time (sec): 0.0 sec, Number of ActivePeople= 15
MBR: (39.438335520996105-21.23003017846679) - (40.18677912451173-21.631374477783197),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-popularPeople,Time= 1.0 ms,Time (sec): 0.001 sec, Number of popularPeople= 15
MBR: (39.438335520996105-21.23003017846679) - (40.18677912451173-21.631374477783197),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: الحج,Query-topkInt,Time= 0.0 " ms,Time (sec): "+((endTime - startTime)/1000)+" sec, Number of topkInt= 16
-,-,-,-,-,-,-,-,-
MBR: (39.438335520996105-21.23003017846679) - (40.18677912451173-21.631374477783197),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: ,Query-Tweets,Time (milSec)= 3154.0 ms,Time (sec): 3.154 sec, Number of tweets= 10576
MBR: (39.438335520996105-21.23003017846679) - (40.18677912451173-21.631374477783197),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: ,Query-Hashtags,Time= 364.0 ms,Time (sec): 0.364 sec, Number of hashtags= 767
MBR: (39.438335520996105-21.23003017846679) - (40.18677912451173-21.631374477783197),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: ,Query-ActivePeople,Time= 8.0 ms,Time (sec): 0.008 sec, Number of ActivePeople= 1994
MBR: (39.438335520996105-21.23003017846679) - (40.18677912451173-21.631374477783197),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: ,Query-popularPeople,Time= 8.0 ms,Time (sec): 0.008 sec, Number of popularPeople= 1994
MBR: (39.438335520996105-21.23003017846679) - (40.18677912451173-21.631374477783197),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: ,Query-topkInt,Time= 0.0 " ms,Time (sec): "+((endTime - startTime)/1000)+" sec, Number of topkInt= 5000
-,-,-,-,-,-,-,-,-
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-Tweets,Time (milSec)= 12709.0 ms,Time (sec): 12.709 sec, Number of tweets= 7
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-Hashtags,Time= 530.0 ms,Time (sec): 0.53 sec, Number of hashtags= 2
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-ActivePeople,Time= 1.0 ms,Time (sec): 0.001 sec, Number of ActivePeople= 7
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-popularPeople,Time= 1.0 ms,Time (sec): 0.001 sec, Number of popularPeople= 7
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-topkInt,Time= 0.0 " ms,Time (sec): "+((endTime - startTime)/1000)+" sec, Number of topkInt= 7
-,-,-,-,-,-,-,-,-
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-Tweets,Time (milSec)= 10263.0 ms,Time (sec): 10.263 sec, Number of tweets= 260
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-Hashtags,Time= 482.0 ms,Time (sec): 0.482 sec, Number of hashtags= 2
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-ActivePeople,Time= 3.0 ms,Time (sec): 0.003 sec, Number of ActivePeople= 206
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-popularPeople,Time= 5.0 ms,Time (sec): 0.005 sec, Number of popularPeople= 206
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-topkInt,Time= 1.0 " ms,Time (sec): "+((endTime - startTime)/1000)+" sec, Number of topkInt= 260
-,-,-,-,-,-,-,-,-
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-Tweets,Time (milSec)= 17329.0 ms,Time (sec): 17.329 sec, Number of tweets= 260
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-Hashtags,Time= 1107.0 ms,Time (sec): 1.107 sec, Number of hashtags= 2
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-ActivePeople,Time= 5.0 ms,Time (sec): 0.005 sec, Number of ActivePeople= 206
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-popularPeople,Time= 6.0 ms,Time (sec): 0.006 sec, Number of popularPeople= 206
MBR: (35-15.2490234375) - (55-29.7509765625),StartDate: 2013-10-12,EndDate: 2013-10-15,topK: 100,Keyword: KSA,Query-topkInt,Time= 0.0 " ms,Time (sec): "+((endTime - startTime)/1000)+" sec, Number of topkInt= 260
-,-,-,-,-,-,-,-,-
MBR: (39.65428553320314-21.330795406738275) - (40.13356409765626-21.53438579980468),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: ,Query-Tweets,Time (milSec)= 4706.0 ms,Time (sec): 4.706 sec, Number of tweets= 8992
MBR: (39.65428553320314-21.330795406738275) - (40.13356409765626-21.53438579980468),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: ,Query-Hashtags,Time= 604.0 ms,Time (sec): 0.604 sec, Number of hashtags= 676
MBR: (39.65428553320314-21.330795406738275) - (40.13356409765626-21.53438579980468),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: ,Query-ActivePeople,Time= 54.0 ms,Time (sec): 0.054 sec, Number of ActivePeople= 1751
MBR: (39.65428553320314-21.330795406738275) - (40.13356409765626-21.53438579980468),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: ,Query-popularPeople,Time= 49.0 ms,Time (sec): 0.049 sec, Number of popularPeople= 1751
MBR: (39.65428553320314-21.330795406738275) - (40.13356409765626-21.53438579980468),StartDate: 2014-05-01,EndDate: 2014-05-07,topK: 5000,Keyword: ,Query-topkInt,Time= 3.0 " ms,Time (sec): "+((endTime - startTime)/1000)+" sec, Number of topkInt= 5000
-,-,-,-,-,-,-,-,-
